timeStamp,PID_TEST_1_pid.MV,PID_TEST_1_pid.SV,PID_TEST_1_pid.PV,PID_TEST_1_pid.KP,PID_TEST_1_pid.TD,PID_TEST_1_pid.TI,PID_TEST_1_tank.LEVEL,PID_TEST_1_valve.CURRENT_OPENING
2024-6-3 19:04:18,3.435328,1.500000,1.479249,12.000000,0.150000,30.000000,1.479756,3.435328
2024-6-3 19:04:19,3.431214,1.500000,1.480260,12.000000,0.150000,30.000000,1.480762,3.431214
2024-6-3 19:04:20,3.426842,1.500000,1.481260,12.000000,0.150000,30.000000,1.481754,3.426842
2024-6-3 19:04:21,3.422226,1.500000,1.482246,12.000000,0.150000,30.000000,1.482735,3.422226
2024-6-3 19:04:22,3.417375,1.500000,1.483220,12.000000,0.150000,30.000000,1.483701,3.417375
2024-6-3 19:04:23,3.412302,1.500000,1.484180,12.000000,0.150000,30.000000,1.484655,3.412302
2024-6-3 19:04:24,3.407018,1.500000,1.485126,12.000000,0.150000,30.000000,1.485594,3.407018
2024-6-3 19:04:25,3.401533,1.500000,1.486058,12.000000,0.150000,30.000000,1.486518,3.401533
2024-6-3 19:04:26,3.395858,1.500000,1.486975,12.000000,0.150000,30.000000,1.487427,3.395858
2024-6-3 19:04:27,3.390005,1.500000,1.487876,12.000000,0.150000,30.000000,1.488321,3.390005
2024-6-3 19:04:28,3.383983,1.500000,1.488762,12.000000,0.150000,30.000000,1.489199,3.383983
2024-6-3 19:04:29,3.377804,1.500000,1.489633,12.000000,0.150000,30.000000,1.490062,3.377804
2024-6-3 19:04:30,3.371476,1.500000,1.490486,12.000000,0.150000,30.000000,1.490907,3.371476
2024-6-3 19:04:31,3.365012,1.500000,1.491324,12.000000,0.150000,30.000000,1.491736,3.365012
2024-6-3 19:04:32,3.358419,1.500000,1.492144,12.000000,0.150000,30.000000,1.492548,3.358419
2024-6-3 19:04:33,3.351709,1.500000,1.492948,12.000000,0.150000,30.000000,1.493343,3.351709
2024-6-3 19:04:34,3.344890,1.500000,1.493734,12.000000,0.150000,30.000000,1.494121,3.344890
2024-6-3 19:04:35,3.337972,1.500000,1.494503,12.000000,0.150000,30.000000,1.494881,3.337972
2024-6-3 19:04:36,3.330965,1.500000,1.495254,12.000000,0.150000,30.000000,1.495623,3.330965
2024-6-3 19:04:37,3.323876,1.500000,1.495987,12.000000,0.150000,30.000000,1.496347,3.323876
2024-6-3 19:04:38,3.316716,1.500000,1.496702,12.000000,0.150000,30.000000,1.497053,3.316716
2024-6-3 19:04:39,3.309492,1.500000,1.497400,12.000000,0.150000,30.000000,1.497741,3.309492
2024-6-3 19:04:40,3.302213,1.500000,1.498078,12.000000,0.150000,30.000000,1.498411,3.302213
2024-6-3 19:04:41,3.294887,1.500000,1.498739,12.000000,0.150000,30.000000,1.499063,3.294887
2024-6-3 19:04:42,3.287523,1.500000,1.499382,12.000000,0.150000,30.000000,1.499696,3.287523
2024-6-3 19:04:43,3.280127,1.500000,1.500006,12.000000,0.150000,30.000000,1.500311,3.280127
2024-6-3 19:04:44,3.272708,1.500000,1.500611,12.000000,0.150000,30.000000,1.500907,3.272708
2024-6-3 19:04:45,3.265274,1.500000,1.501198,12.000000,0.150000,30.000000,1.501485,3.265274
2024-6-3 19:04:46,3.257830,1.500000,1.501767,12.000000,0.150000,30.000000,1.502045,3.257830
2024-6-3 19:04:47,3.250385,1.500000,1.502318,12.000000,0.150000,30.000000,1.502586,3.250385
2024-6-3 19:04:48,3.242944,1.500000,1.502850,12.000000,0.150000,30.000000,1.503109,3.242944
2024-6-3 19:04:49,3.235515,1.500000,1.503364,12.000000,0.150000,30.000000,1.503614,3.235515
2024-6-3 19:04:50,3.228105,1.500000,1.503860,12.000000,0.150000,30.000000,1.504101,3.228105
2024-6-3 19:04:51,3.220718,1.500000,1.504337,12.000000,0.150000,30.000000,1.504569,3.220718
2024-6-3 19:04:52,3.213362,1.500000,1.504797,12.000000,0.150000,30.000000,1.505020,3.213362
2024-6-3 19:04:53,3.206041,1.500000,1.505239,12.000000,0.150000,30.000000,1.505453,3.206041
2024-6-3 19:04:54,3.198762,1.500000,1.505663,12.000000,0.150000,30.000000,1.505868,3.198762
2024-6-3 19:04:55,3.191530,1.500000,1.506069,12.000000,0.150000,30.000000,1.506266,3.191530
2024-6-3 19:04:56,3.184350,1.500000,1.506458,12.000000,0.150000,30.000000,1.506646,3.184350
2024-6-3 19:04:57,3.177227,1.500000,1.506829,12.000000,0.150000,30.000000,1.507009,3.177227
2024-6-3 19:04:58,3.170166,1.500000,1.507184,12.000000,0.150000,30.000000,1.507355,3.170166
2024-6-3 19:04:59,3.163171,1.500000,1.507521,12.000000,0.150000,30.000000,1.507684,3.163171
2024-6-3 19:05:00,0.000000,0.500000,1.507842,12.000000,0.150000,30.000000,1.504379,0.000000
2024-6-3 19:05:01,0.000000,0.500000,1.500921,12.000000,0.150000,30.000000,1.497466,0.000000
2024-6-3 19:05:02,0.000000,0.500000,1.494015,12.000000,0.150000,30.000000,1.490569,0.000000
2024-6-3 19:05:03,0.000000,0.500000,1.487126,12.000000,0.150000,30.000000,1.483687,0.000000
2024-6-3 19:05:04,0.000000,0.500000,1.480252,12.000000,0.150000,30.000000,1.476822,0.000000
2024-6-3 19:05:05,0.000000,0.500000,1.473395,12.000000,0.150000,30.000000,1.469972,0.000000
2024-6-3 19:05:06,0.000000,0.500000,1.466553,12.000000,0.150000,30.000000,1.463138,0.000000
2024-6-3 19:05:07,0.000000,0.500000,1.459727,12.000000,0.150000,30.000000,1.456320,0.000000
2024-6-3 19:05:08,0.000000,0.500000,1.452917,12.000000,0.150000,30.000000,1.449518,0.000000
2024-6-3 19:05:09,0.000000,0.500000,1.446123,12.000000,0.150000,30.000000,1.442732,0.000000
2024-6-3 19:05:10,0.000000,0.500000,1.439345,12.000000,0.150000,30.000000,1.435962,0.000000
2024-6-3 19:05:11,0.000000,0.500000,1.432583,12.000000,0.150000,30.000000,1.429208,0.000000
2024-6-3 19:05:12,0.000000,0.500000,1.425837,12.000000,0.150000,30.000000,1.422470,0.000000
2024-6-3 19:05:13,0.000000,0.500000,1.419106,12.000000,0.150000,30.000000,1.415747,0.000000
2024-6-3 19:05:14,0.000000,0.500000,1.412392,12.000000,0.150000,30.000000,1.409041,0.000000
2024-6-3 19:05:15,0.000000,0.500000,1.405693,12.000000,0.150000,30.000000,1.402350,0.000000
2024-6-3 19:05:16,0.000000,0.500000,1.399011,12.000000,0.150000,30.000000,1.395675,0.000000
2024-6-3 19:05:17,0.000000,0.500000,1.392344,12.000000,0.150000,30.000000,1.389017,0.000000
2024-6-3 19:05:18,0.000000,0.500000,1.385693,12.000000,0.150000,30.000000,1.382374,0.000000
2024-6-3 19:05:19,0.000000,0.500000,1.379058,12.000000,0.150000,30.000000,1.375747,0.000000
2024-6-3 19:05:20,0.000000,0.500000,1.372439,12.000000,0.150000,30.000000,1.369136,0.000000
2024-6-3 19:05:21,0.000000,0.500000,1.365836,12.000000,0.150000,30.000000,1.362541,0.000000
2024-6-3 19:05:22,0.000000,0.500000,1.359249,12.000000,0.150000,30.000000,1.355962,0.000000
2024-6-3 19:05:23,0.000000,0.500000,1.352678,12.000000,0.150000,30.000000,1.349398,0.000000
2024-6-3 19:05:24,0.000000,0.500000,1.346123,12.000000,0.150000,30.000000,1.342851,0.000000
2024-6-3 19:05:25,0.000000,0.500000,1.339583,12.000000,0.150000,30.000000,1.336320,0.000000
2024-6-3 19:05:26,0.000000,0.500000,1.333060,12.000000,0.150000,30.000000,1.329804,0.000000
2024-6-3 19:05:27,0.000000,0.500000,1.326552,12.000000,0.150000,30.000000,1.323304,0.000000
2024-6-3 19:05:28,0.000000,0.500000,1.320061,12.000000,0.150000,30.000000,1.316821,0.000000
2024-6-3 19:05:29,0.000000,0.500000,1.313585,12.000000,0.150000,30.000000,1.310353,0.000000
2024-6-3 19:05:30,0.000000,0.500000,1.307125,12.000000,0.150000,30.000000,1.303901,0.000000
2024-6-3 19:05:31,0.000000,0.500000,1.300681,12.000000,0.150000,30.000000,1.297465,0.000000
2024-6-3 19:05:32,0.000000,0.500000,1.294253,12.000000,0.150000,30.000000,1.291045,0.000000
2024-6-3 19:05:33,0.000000,0.500000,1.287841,12.000000,0.150000,30.000000,1.284641,0.000000
2024-6-3 19:05:34,0.000000,0.500000,1.281445,12.000000,0.150000,30.000000,1.278253,0.000000
2024-6-3 19:05:35,0.000000,0.500000,1.275065,12.000000,0.150000,30.000000,1.271880,0.000000
2024-6-3 19:05:36,0.000000,0.500000,1.268700,12.000000,0.150000,30.000000,1.265524,0.000000
2024-6-3 19:05:37,0.000000,0.500000,1.262352,12.000000,0.150000,30.000000,1.259184,0.000000
2024-6-3 19:05:38,0.000000,0.500000,1.256019,12.000000,0.150000,30.000000,1.252859,0.000000
2024-6-3 19:05:39,0.000000,0.500000,1.249703,12.000000,0.150000,30.000000,1.246550,0.000000
2024-6-3 19:05:40,0.000000,0.500000,1.243402,12.000000,0.150000,30.000000,1.240258,0.000000
2024-6-3 19:05:41,0.000000,0.500000,1.237117,12.000000,0.150000,30.000000,1.233981,0.000000
2024-6-3 19:05:42,0.000000,0.500000,1.230848,12.000000,0.150000,30.000000,1.227720,0.000000
2024-6-3 19:05:43,0.000000,0.500000,1.224595,12.000000,0.150000,30.000000,1.221475,0.000000
2024-6-3 19:05:44,0.000000,0.500000,1.218358,12.000000,0.150000,30.000000,1.215246,0.000000
2024-6-3 19:05:45,0.000000,0.500000,1.212137,12.000000,0.150000,30.000000,1.209033,0.000000
2024-6-3 19:05:46,0.000000,0.500000,1.205932,12.000000,0.150000,30.000000,1.202835,0.000000
2024-6-3 19:05:47,0.000000,0.500000,1.199743,12.000000,0.150000,30.000000,1.196654,0.000000
2024-6-3 19:05:48,0.000000,0.500000,1.193569,12.000000,0.150000,30.000000,1.190488,0.000000
2024-6-3 19:05:49,0.000000,0.500000,1.187412,12.000000,0.150000,30.000000,1.184339,0.000000
2024-6-3 19:05:50,0.000000,0.500000,1.181270,12.000000,0.150000,30.000000,1.178205,0.000000
2024-6-3 19:05:51,0.000000,0.500000,1.175145,12.000000,0.150000,30.000000,1.172088,0.000000
2024-6-3 19:05:52,0.000000,0.500000,1.169035,12.000000,0.150000,30.000000,1.165986,0.000000
2024-6-3 19:05:53,0.000000,0.500000,1.162941,12.000000,0.150000,30.000000,1.159900,0.000000
2024-6-3 19:05:54,0.000000,0.500000,1.156863,12.000000,0.150000,30.000000,1.153830,0.000000
2024-6-3 19:05:55,0.000000,0.500000,1.150801,12.000000,0.150000,30.000000,1.147776,0.000000
2024-6-3 19:05:56,0.000000,0.500000,1.144755,12.000000,0.150000,30.000000,1.141738,0.000000
2024-6-3 19:05:57,0.000000,0.500000,1.138725,12.000000,0.150000,30.000000,1.135716,0.000000
2024-6-3 19:05:58,0.000000,0.500000,1.132711,12.000000,0.150000,30.000000,1.129709,0.000000
2024-6-3 19:05:59,0.000000,0.500000,1.126712,12.000000,0.150000,30.000000,1.123719,0.000000
2024-6-3 19:06:00,0.000000,0.500000,1.120730,12.000000,0.150000,30.000000,1.117745,0.000000
2024-6-3 19:06:01,0.000000,0.500000,1.114763,12.000000,0.150000,30.000000,1.111786,0.000000
2024-6-3 19:06:02,0.000000,0.500000,1.108813,12.000000,0.150000,30.000000,1.105843,0.000000
2024-6-3 19:06:03,0.000000,0.500000,1.102878,12.000000,0.150000,30.000000,1.099917,0.000000
2024-6-3 19:06:04,0.000000,0.500000,1.096959,12.000000,0.150000,30.000000,1.094006,0.000000
2024-6-3 19:06:05,0.000000,0.500000,1.091056,12.000000,0.150000,30.000000,1.088111,0.000000
2024-6-3 19:06:06,0.000000,0.500000,1.085169,12.000000,0.150000,30.000000,1.082232,0.000000
2024-6-3 19:06:07,0.000000,0.500000,1.079298,12.000000,0.150000,30.000000,1.076369,0.000000
2024-6-3 19:06:08,0.000000,0.500000,1.073443,12.000000,0.150000,30.000000,1.070522,0.000000
2024-6-3 19:06:09,0.000000,0.500000,1.067604,12.000000,0.150000,30.000000,1.064690,0.000000
2024-6-3 19:06:10,0.000000,0.500000,1.061781,12.000000,0.150000,30.000000,1.058875,0.000000
2024-6-3 19:06:11,0.000000,0.500000,1.055973,12.000000,0.150000,30.000000,1.053076,0.000000
2024-6-3 19:06:12,0.000000,0.500000,1.050182,12.000000,0.150000,30.000000,1.047292,0.000000
2024-6-3 19:06:13,0.000000,0.500000,1.044406,12.000000,0.150000,30.000000,1.041525,0.000000
2024-6-3 19:06:14,0.000000,0.500000,1.038647,12.000000,0.150000,30.000000,1.035773,0.000000
2024-6-3 19:06:15,0.000000,0.500000,1.032903,12.000000,0.150000,30.000000,1.030037,0.000000
2024-6-3 19:06:16,0.000000,0.500000,1.027175,12.000000,0.150000,30.000000,1.024317,0.000000
2024-6-3 19:06:17,0.000000,0.500000,1.021463,12.000000,0.150000,30.000000,1.018613,0.000000
2024-6-3 19:06:18,0.000000,0.500000,1.015767,12.000000,0.150000,30.000000,1.012925,0.000000
2024-6-3 19:06:19,0.000000,0.500000,1.010087,12.000000,0.150000,30.000000,1.007253,0.000000
2024-6-3 19:06:20,0.000000,0.500000,1.004423,12.000000,0.150000,30.000000,1.001597,0.000000
2024-6-3 19:06:21,0.000000,0.500000,0.998775,12.000000,0.150000,30.000000,0.995957,0.000000
2024-6-3 19:06:22,0.000000,0.500000,0.993143,12.000000,0.150000,30.000000,0.990332,0.000000
2024-6-3 19:06:23,0.000000,0.500000,0.987526,12.000000,0.150000,30.000000,0.984724,0.000000
2024-6-3 19:06:24,0.000000,0.500000,0.981926,12.000000,0.150000,30.000000,0.979131,0.000000
2024-6-3 19:06:25,0.000000,0.500000,0.976341,12.000000,0.150000,30.000000,0.973555,0.000000
2024-6-3 19:06:26,0.000000,0.500000,0.970773,12.000000,0.150000,30.000000,0.967994,0.000000
2024-6-3 19:06:27,0.000000,0.500000,0.965220,12.000000,0.150000,30.000000,0.962449,0.000000
2024-6-3 19:06:28,0.000000,0.500000,0.959683,12.000000,0.150000,30.000000,0.956921,0.000000
2024-6-3 19:06:29,0.000000,0.500000,0.954162,12.000000,0.150000,30.000000,0.951408,0.000000
2024-6-3 19:06:30,0.000000,0.500000,0.948657,12.000000,0.150000,30.000000,0.945911,0.000000
2024-6-3 19:06:31,0.000000,0.500000,0.943168,12.000000,0.150000,30.000000,0.940429,0.000000
2024-6-3 19:06:32,0.000000,0.500000,0.937695,12.000000,0.150000,30.000000,0.934964,0.000000
2024-6-3 19:06:33,0.000000,0.500000,0.932238,12.000000,0.150000,30.000000,0.929515,0.000000
2024-6-3 19:06:34,0.000000,0.500000,0.926796,12.000000,0.150000,30.000000,0.924082,0.000000
2024-6-3 19:06:35,0.000000,0.500000,0.921371,12.000000,0.150000,30.000000,0.918664,0.000000
2024-6-3 19:06:36,0.000000,0.500000,0.915961,12.000000,0.150000,30.000000,0.913263,0.000000
2024-6-3 19:06:37,0.000000,0.500000,0.910568,12.000000,0.150000,30.000000,0.907877,0.000000
2024-6-3 19:06:38,0.000000,0.500000,0.905190,12.000000,0.150000,30.000000,0.902507,0.000000
2024-6-3 19:06:39,0.000000,0.500000,0.899828,12.000000,0.150000,30.000000,0.897153,0.000000
2024-6-3 19:06:40,0.000000,0.500000,0.894482,12.000000,0.150000,30.000000,0.891816,0.000000
2024-6-3 19:06:41,0.000000,0.500000,0.889153,12.000000,0.150000,30.000000,0.886494,0.000000
2024-6-3 19:06:42,0.000000,0.500000,0.883839,12.000000,0.150000,30.000000,0.881187,0.000000
2024-6-3 19:06:43,0.000000,0.500000,0.878540,12.000000,0.150000,30.000000,0.875897,0.000000
2024-6-3 19:06:44,0.000000,0.500000,0.873258,12.000000,0.150000,30.000000,0.870623,0.000000
2024-6-3 19:06:45,0.000000,0.500000,0.867992,12.000000,0.150000,30.000000,0.865365,0.000000
2024-6-3 19:06:46,0.000000,0.500000,0.862742,12.000000,0.150000,30.000000,0.860122,0.000000
2024-6-3 19:06:47,0.000000,0.500000,0.857507,12.000000,0.150000,30.000000,0.854896,0.000000
2024-6-3 19:06:48,0.000000,0.500000,0.852289,12.000000,0.150000,30.000000,0.849685,0.000000
2024-6-3 19:06:49,0.000000,0.500000,0.847086,12.000000,0.150000,30.000000,0.844491,0.000000
2024-6-3 19:06:50,0.000000,0.500000,0.841899,12.000000,0.150000,30.000000,0.839312,0.000000
2024-6-3 19:06:51,0.000000,0.500000,0.836729,12.000000,0.150000,30.000000,0.834149,0.000000
2024-6-3 19:06:52,0.000000,0.500000,0.831574,12.000000,0.150000,30.000000,0.829002,0.000000
2024-6-3 19:06:53,0.000000,0.500000,0.826435,12.000000,0.150000,30.000000,0.823871,0.000000
2024-6-3 19:06:54,0.000000,0.500000,0.821312,12.000000,0.150000,30.000000,0.818756,0.000000
2024-6-3 19:06:55,0.000000,0.500000,0.816205,12.000000,0.150000,30.000000,0.813657,0.000000
2024-6-3 19:06:56,0.000000,0.500000,0.811113,12.000000,0.150000,30.000000,0.808574,0.000000
2024-6-3 19:06:57,0.000000,0.500000,0.806038,12.000000,0.150000,30.000000,0.803506,0.000000
2024-6-3 19:06:58,0.000000,0.500000,0.800979,12.000000,0.150000,30.000000,0.798455,0.000000
2024-6-3 19:06:59,0.000000,0.500000,0.795935,12.000000,0.150000,30.000000,0.793420,0.000000
2024-6-3 19:07:00,0.000000,0.500000,0.790908,12.000000,0.150000,30.000000,0.788400,0.000000
2024-6-3 19:07:01,0.000000,0.500000,0.785896,12.000000,0.150000,30.000000,0.783396,0.000000
2024-6-3 19:07:02,0.000000,0.500000,0.780900,12.000000,0.150000,30.000000,0.778409,0.000000
2024-6-3 19:07:03,0.000000,0.500000,0.775921,12.000000,0.150000,30.000000,0.773437,0.000000
2024-6-3 19:07:04,0.009937,0.500000,0.770957,12.000000,0.150000,30.000000,0.768492,0.009937
2024-6-3 19:07:05,0.015229,0.500000,0.766065,12.000000,0.150000,30.000000,0.763615,0.015229
2024-6-3 19:07:06,0.021301,0.500000,0.761202,12.000000,0.150000,30.000000,0.758766,0.021301
2024-6-3 19:07:07,0.027985,0.500000,0.756368,12.000000,0.150000,30.000000,0.753947,0.027985
2024-6-3 19:07:08,0.035689,0.500000,0.751506,12.000000,0.150000,30.000000,0.749103,0.035689
2024-6-3 19:07:09,0.043737,0.500000,0.746679,12.000000,0.150000,30.000000,0.744292,0.043737
2024-6-3 19:07:10,0.003947,0.500000,0.741886,12.000000,0.150000,30.000000,0.739462,0.003947
2024-6-3 19:07:11,0.014199,0.500000,0.737075,12.000000,0.150000,30.000000,0.734670,0.014199
2024-6-3 19:07:12,0.024936,0.500000,0.732303,12.000000,0.150000,30.000000,0.729918,0.024936
2024-6-3 19:07:13,0.036490,0.500000,0.727518,12.000000,0.150000,30.000000,0.725154,0.036490
2024-6-3 19:07:14,0.003731,0.500000,0.722775,12.000000,0.150000,30.000000,0.720382,0.003731
2024-6-3 19:07:15,0.017035,0.500000,0.718026,12.000000,0.150000,30.000000,0.715656,0.017035
2024-6-3 19:07:16,0.031032,0.500000,0.713274,12.000000,0.150000,30.000000,0.710928,0.031032
2024-6-3 19:07:17,0.003496,0.500000,0.708569,12.000000,0.150000,30.000000,0.706200,0.003496
2024-6-3 19:07:18,0.019064,0.500000,0.703867,12.000000,0.150000,30.000000,0.701523,0.019064
2024-6-3 19:07:19,0.035209,0.500000,0.699169,12.000000,0.150000,30.000000,0.696851,0.035209
2024-6-3 19:07:20,0.012572,0.500000,0.694524,12.000000,0.150000,30.000000,0.692189,0.012572
2024-6-3 19:07:21,0.030344,0.500000,0.689845,12.000000,0.150000,30.000000,0.687538,0.030344
2024-6-3 19:07:22,0.011154,0.500000,0.685223,12.000000,0.150000,30.000000,0.682901,0.011154
2024-6-3 19:07:23,0.030406,0.500000,0.680574,12.000000,0.150000,30.000000,0.678282,0.030406
2024-6-3 19:07:24,0.014505,0.500000,0.675985,12.000000,0.150000,30.000000,0.673684,0.014505
2024-6-3 19:07:25,0.000819,0.500000,0.671378,12.000000,0.150000,30.000000,0.669068,0.000819
2024-6-3 19:07:26,0.022346,0.500000,0.666794,12.000000,0.150000,30.000000,0.664517,0.022346
2024-6-3 19:07:27,0.011693,0.500000,0.662238,12.000000,0.150000,30.000000,0.659956,0.011693
2024-6-3 19:07:28,0.002947,0.500000,0.657674,12.000000,0.150000,30.000000,0.655390,0.002947
2024-6-3 19:07:29,0.026573,0.500000,0.653142,12.000000,0.150000,30.000000,0.650894,0.026573
2024-6-3 19:07:30,0.020626,0.500000,0.648645,12.000000,0.150000,30.000000,0.646398,0.020626
2024-6-3 19:07:31,0.016432,0.500000,0.644152,12.000000,0.150000,30.000000,0.641907,0.016432
2024-6-3 19:07:32,0.013941,0.500000,0.639665,12.000000,0.150000,30.000000,0.637426,0.013941
2024-6-3 19:07:33,0.013101,0.500000,0.635190,12.000000,0.150000,30.000000,0.632957,0.013101
2024-6-3 19:07:34,0.013863,0.500000,0.630729,12.000000,0.150000,30.000000,0.628506,0.013863
2024-6-3 19:07:35,0.016176,0.500000,0.626287,12.000000,0.150000,30.000000,0.624074,0.016176
2024-6-3 19:07:36,0.019989,0.500000,0.621867,12.000000,0.150000,30.000000,0.619666,0.019989
2024-6-3 19:07:37,0.025253,0.500000,0.617472,12.000000,0.150000,30.000000,0.615285,0.025253
2024-6-3 19:07:38,0.031917,0.500000,0.613106,12.000000,0.150000,30.000000,0.610934,0.031917
2024-6-3 19:07:39,0.039931,0.500000,0.608771,12.000000,0.150000,30.000000,0.606617,0.039931
2024-6-3 19:07:40,0.049247,0.500000,0.604471,12.000000,0.150000,30.000000,0.602335,0.049247
2024-6-3 19:07:41,0.059815,0.500000,0.600209,12.000000,0.150000,30.000000,0.598093,0.059815
2024-6-3 19:07:42,0.071586,0.500000,0.595987,12.000000,0.150000,30.000000,0.593893,0.071586
2024-6-3 19:07:43,0.084512,0.500000,0.591809,12.000000,0.150000,30.000000,0.589736,0.084512
2024-6-3 19:07:44,0.098546,0.500000,0.587675,12.000000,0.150000,30.000000,0.585627,0.098546
2024-6-3 19:07:45,0.113639,0.500000,0.583590,12.000000,0.150000,30.000000,0.581566,0.113639
2024-6-3 19:07:46,0.129745,0.500000,0.579555,12.000000,0.150000,30.000000,0.577557,0.129745
2024-6-3 19:07:47,0.146817,0.500000,0.575572,12.000000,0.150000,30.000000,0.573601,0.146817
2024-6-3 19:07:48,0.164809,0.500000,0.571644,12.000000,0.150000,30.000000,0.569701,0.164809
2024-6-3 19:07:49,0.183676,0.500000,0.567772,12.000000,0.150000,30.000000,0.565858,0.183676
2024-6-3 19:07:50,0.203374,0.500000,0.563958,12.000000,0.150000,30.000000,0.562073,0.203374
2024-6-3 19:07:51,0.223859,0.500000,0.560204,12.000000,0.150000,30.000000,0.558350,0.223859
2024-6-3 19:07:52,0.245086,0.500000,0.556511,12.000000,0.150000,30.000000,0.554689,0.245086
2024-6-3 19:07:53,0.267013,0.500000,0.552882,12.000000,0.150000,30.000000,0.551091,0.267013
2024-6-3 19:07:54,0.289599,0.500000,0.549317,12.000000,0.150000,30.000000,0.547558,0.289599
2024-6-3 19:07:55,0.312801,0.500000,0.545817,12.000000,0.150000,30.000000,0.544092,0.312801
2024-6-3 19:07:56,0.336580,0.500000,0.542384,12.000000,0.150000,30.000000,0.540693,0.336580
2024-6-3 19:07:57,0.360895,0.500000,0.539019,12.000000,0.150000,30.000000,0.537362,0.360895
2024-6-3 19:07:58,0.385707,0.500000,0.535723,12.000000,0.150000,30.000000,0.534101,0.385707
2024-6-3 19:07:59,0.410979,0.500000,0.532496,12.000000,0.150000,30.000000,0.530910,0.410979
2024-6-3 19:08:00,0.436671,0.500000,0.529341,12.000000,0.150000,30.000000,0.527789,0.436671
2024-6-3 19:08:01,0.462748,0.500000,0.526256,12.000000,0.150000,30.000000,0.524741,0.462748
2024-6-3 19:08:02,0.489174,0.500000,0.523243,12.000000,0.150000,30.000000,0.521764,0.489174
2024-6-3 19:08:03,0.515913,0.500000,0.520303,12.000000,0.150000,30.000000,0.518860,0.515913
2024-6-3 19:08:04,0.542932,0.500000,0.517436,12.000000,0.150000,30.000000,0.516029,0.542932
2024-6-3 19:08:05,0.570196,0.500000,0.514642,12.000000,0.150000,30.000000,0.513272,0.570196
2024-6-3 19:08:06,0.597673,0.500000,0.511921,12.000000,0.150000,30.000000,0.510588,0.597673
2024-6-3 19:08:07,0.625331,0.500000,0.509274,12.000000,0.150000,30.000000,0.507978,0.625331
2024-6-3 19:08:08,0.653139,0.500000,0.506701,12.000000,0.150000,30.000000,0.505442,0.653139
2024-6-3 19:08:09,0.681068,0.500000,0.504202,12.000000,0.150000,30.000000,0.502980,0.681068
2024-6-3 19:08:10,0.709087,0.500000,0.501776,12.000000,0.150000,30.000000,0.500591,0.709087
2024-6-3 19:08:11,0.737168,0.500000,0.499425,12.000000,0.150000,30.000000,0.498277,0.737168
2024-6-3 19:08:12,0.765283,0.500000,0.497147,12.000000,0.150000,30.000000,0.496036,0.765283
2024-6-3 19:08:13,0.793407,0.500000,0.494943,12.000000,0.150000,30.000000,0.493868,0.793407
2024-6-3 19:08:14,0.821512,0.500000,0.492812,12.000000,0.150000,30.000000,0.491774,0.821512
2024-6-3 19:08:15,0.849574,0.500000,0.490754,12.000000,0.150000,30.000000,0.489752,0.849574
2024-6-3 19:08:16,0.877568,0.500000,0.488768,12.000000,0.150000,30.000000,0.487802,0.877568
2024-6-3 19:08:17,0.905471,0.500000,0.486854,12.000000,0.150000,30.000000,0.485924,0.905471
2024-6-3 19:08:18,0.933261,0.500000,0.485012,12.000000,0.150000,30.000000,0.484118,0.933261
2024-6-3 19:08:19,0.960915,0.500000,0.483241,12.000000,0.150000,30.000000,0.482382,0.960915
2024-6-3 19:08:20,0.988413,0.500000,0.481540,12.000000,0.150000,30.000000,0.480716,0.988413
2024-6-3 19:08:21,1.015734,0.500000,0.479909,12.000000,0.150000,30.000000,0.479120,1.015734
2024-6-3 19:08:22,1.042859,0.500000,0.478347,12.000000,0.150000,30.000000,0.477592,1.042859
2024-6-3 19:08:23,1.069770,0.500000,0.476854,12.000000,0.150000,30.000000,0.476133,1.069770
2024-6-3 19:08:24,1.096448,0.500000,0.475428,12.000000,0.150000,30.000000,0.474740,1.096448
2024-6-3 19:08:25,1.122877,0.500000,0.474069,12.000000,0.150000,30.000000,0.473414,1.122877
2024-6-3 19:08:26,1.149041,0.500000,0.472775,12.000000,0.150000,30.000000,0.472153,1.149041
2024-6-3 19:08:27,1.174923,0.500000,0.471547,12.000000,0.150000,30.000000,0.470957,1.174923
2024-6-3 19:08:28,1.200510,0.500000,0.470383,12.000000,0.150000,30.000000,0.469825,1.200510
2024-6-3 19:08:29,1.225787,0.500000,0.469282,12.000000,0.150000,30.000000,0.468755,1.225787
2024-6-3 19:08:30,1.250740,0.500000,0.468243,12.000000,0.150000,30.000000,0.467747,1.250740
2024-6-3 19:08:31,1.275358,0.500000,0.467266,12.000000,0.150000,30.000000,0.466800,1.275358
2024-6-3 19:08:32,1.299629,0.500000,0.466348,12.000000,0.150000,30.000000,0.465912,1.299629
2024-6-3 19:08:33,1.323540,0.500000,0.465490,12.000000,0.150000,30.000000,0.465083,1.323540
2024-6-3 19:08:34,1.347083,0.500000,0.464690,12.000000,0.150000,30.000000,0.464312,1.347083
2024-6-3 19:08:35,1.370247,0.500000,0.463947,12.000000,0.150000,30.000000,0.463597,1.370247
2024-6-3 19:08:36,1.393022,0.500000,0.463260,12.000000,0.150000,30.000000,0.462937,1.393022
2024-6-3 19:08:37,1.415401,0.500000,0.462627,12.000000,0.150000,30.000000,0.462331,1.415401
2024-6-3 19:08:38,1.437375,0.500000,0.462049,12.000000,0.150000,30.000000,0.461779,1.437375
