Timestamp,pidex1.pv,pidex1.mv,pidex1.sv,pidex1.kp,pidex1.Ti,pidex1.Td,pidex1.Ess,pidex1.OverShoot,pidex1.SettlingTime,pidex1.OutputRange,pidex1.NoiseLevel,pidex1.Tf,pidex1.RampRate,pidex1.Ts
2025/03/12 20:40:45,0.25403319291167653,10.718635710201687,0.25,120,2,0,0.0030109351128801477,0.9535114738863815,9.0,"[0.0, 100.0]",0.01,1.0,0.0,5.0
2025/03/12 20:40:50,0.2524908507382528,11.849422073297797,0.25,120,2,0,0.0029795095450760867,0.9535114738863815,9.0,"[0.0, 100.0]",0.01,1.0,0.0,5.0
2025/03/12 20:40:55,0.2522298300667691,9.47523116680469,0.25,120,2,0,0.0029723368690277806,0.9535114738863815,9.0,"[0.0, 100.0]",0.01,1.0,0.0,5.0
2025/03/12 20:41:00,0.25269235332772194,10.933225423587022,0.25,120,2,0,0.0029870571899188792,0.9535114738863815,9.0,"[0.0, 100.0]",0.01,1.0,0.0,5.0
2025/03/12 20:41:05,0.2516369302920329,11.929322900068838,0.25,120,2,0,0.0028916981075271797,0.9535114738863815,9.0,"[0.0, 100.0]",0.01,1.0,0.0,5.0
2025/03/12 20:41:10,0.25152451202568155,11.501081524180885,0.25,120,2,0,0.0027362790857058785,0.9535114738863815,9.0,"[0.0, 100.0]",0.01,1.0,0.0,5.0
2025/03/12 20:41:15,0.2520478091471871,12.381085524015273,0.25,120,2,0,0.002654668928135373,0.9535114738863815,9.0,"[0.0, 100.0]",0.01,1.0,0.0,5.0
2025/03/12 20:41:20,0.2522911273988187,8.580022248331275,0.25,120,2,0,0.0024965168874655106,0.9535114738863815,9.0,"[0.0, 100.0]",0.01,1.0,0.0,5.0
2025/03/12 20:41:25,0.2530912577520891,10.550659060616013,0.25,120,2,0,0.0025294593930970666,0.9535114738863815,9.0,"[0.0, 100.0]",0.01,1.0,0.0,5.0
2025/03/12 20:41:30,0.25146033496726783,9.217585127174738,0.25,120,2,0,0.0023498198627497522,0.9535114738863815,9.0,"[0.0, 100.0]",0.01,1.0,0.0,5.0
2025/03/12 20:41:35,0.2511068495962355,11.70440458428758,0.25,120,2,0,0.002057185531205652,0.9535114738863815,9.0,"[0.0, 100.0]",0.01,1.0,0.0,5.0
2025/03/12 20:41:40,0.24990967417600277,11.587039259992611,0.25,120,2,0,0.0018171330397800973,0.9535114738863815,9.0,"[0.0, 100.0]",0.01,1.0,0.0,5.0
2025/03/12 20:41:45,0.2503125194884462,11.684493081417056,0.25,120,2,0,0.0016254019819478076,0.9535114738863815,9.0,"[0.0, 100.0]",0.01,1.0,0.0,5.0
2025/03/12 20:41:50,0.25063496911191907,10.8841717028371,0.25,120,2,0,0.0014196635603675207,0.9535114738863815,9.0,"[0.0, 100.0]",0.01,1.0,0.0,5.0
2025/03/12 20:41:55,0.25101491773053375,11.250169082672473,0.25,120,2,0,0.0013574623042176075,0.9535114738863815,9.0,"[0.0, 100.0]",0.01,1.0,0.0,5.0
2025/03/12 20:42:00,0.250880017716417,12.028789699671318,0.25,120,2,0,0.0012930128732911521,0.9535114738863815,9.0,"[0.0, 100.0]",0.01,1.0,0.0,5.0
2025/03/12 20:42:05,0.2509800172818583,10.865809198678004,0.25,120,2,0,0.001186233686758273,0.9535114738863815,9.0,"[0.0, 100.0]",0.01,1.0,0.0,5.0
2025/03/12 20:42:10,0.2515742948118557,11.469908294347142,0.25,120,2,0,0.001114550428061975,0.9535114738863815,9.0,"[0.0, 100.0]",0.01,1.0,0.0,5.0
2025/03/12 20:42:15,0.2514198383420888,11.59205700621469,0.25,120,2,0,0.0009474084870619431,0.9535114738863815,9.0,"[0.0, 100.0]",0.01,1.0,0.0,5.0
2025/03/12 20:42:20,0.2516521345483412,12.27205966337419,0.25,120,2,0,0.000966588445169278,0.9535114738863815,9.0,"[0.0, 100.0]",0.01,1.0,0.0,5.0
2025/03/12 20:42:25,0.25195892782537294,10.624812403895467,0.25,120,2,0,0.001051796268083019,0.9535114738863815,9.0,"[0.0, 100.0]",0.01,1.0,0.0,5.0
2025/03/12 20:42:30,0.25269431418375127,8.441682648758556,0.25,120,2,0,0.0013121951040584224,0.9535114738863815,9.0,"[0.0, 100.0]",0.01,1.0,0.0,5.0
2025/03/12 20:42:35,0.252370709794439,10.43464965272655,0.25,120,2,0,0.0015180141346577026,0.9535114738863815,9.0,"[0.0, 100.0]",0.01,1.0,0.0,5.0
2025/03/12 20:42:40,0.2506618215191294,11.913467392985638,0.25,120,2,0,0.0015206993753787367,0.9535114738863815,9.0,"[0.0, 100.0]",0.01,1.0,0.0,5.0
2025/03/12 20:42:45,0.25024571698673437,10.427567019060238,0.25,120,2,0,0.0014437793009987987,0.9535114738863815,9.0,"[0.0, 100.0]",0.01,1.0,0.0,5.0
2025/03/12 20:42:50,0.2507769185615995,10.498200707846436,0.25,120,2,0,0.0014334693855170499,0.9535114738863815,9.0,"[0.0, 100.0]",0.01,1.0,0.0,5.0
2025/03/12 20:42:55,0.2503546846188222,9.083801566097502,0.25,120,2,0,0.0013709361192134396,0.9535114738863815,9.0,"[0.0, 100.0]",0.01,1.0,0.0,5.0
2025/03/12 20:43:00,0.24998336398567314,11.249636493735263,0.25,120,2,0,0.001215170239460553,0.9535114738863815,9.0,"[0.0, 100.0]",0.01,1.0,0.0,5.0
2025/03/12 20:43:05,0.24871684251035536,9.827431173220823,0.25,120,2,0,0.0012015021542161359,0.9535114738863815,9.0,"[0.0, 100.0]",0.01,1.0,0.0,5.0
2025/03/12 20:43:10,0.24884701479568883,12.609966050645875,0.25,120,2,0,0.0011515872198131355,0.9535114738863815,9.0,"[0.0, 100.0]",0.01,1.0,0.0,5.0
2025/03/12 20:43:15,0.2480699432191467,9.702806777998598,0.25,120,2,0,0.0011487001153611732,0.9535114738863815,9.0,"[0.0, 100.0]",0.01,1.0,0.0,5.0
2025/03/12 20:43:20,0.2490752785194196,9.05592468864259,0.25,120,2,0,0.0009717408450440862,0.9535114738863815,9.0,"[0.0, 100.0]",0.01,1.0,0.0,5.0
2025/03/12 20:43:25,0.24821564350681025,11.087080804534926,0.25,120,2,0,0.0009131055149191631,0.9535114738863815,9.0,"[0.0, 100.0]",0.01,1.0,0.0,5.0
2025/03/12 20:43:30,0.24695634384907422,11.81250316579589,0.25,120,2,0,0.0011512889780987995,0.9535114738863815,9.0,"[0.0, 100.0]",0.01,1.0,0.0,5.0
2025/03/12 20:43:35,0.24700796002729694,12.03129257541048,0.25,120,2,0,0.0014259212766956687,0.9535114738863815,9.0,"[0.0, 100.0]",0.01,1.0,0.0,5.0
2025/03/12 20:43:40,0.24752066223586924,10.719607170174873,0.25,120,2,0,0.001596163196948794,0.9535114738863815,9.0,"[0.0, 100.0]",0.01,1.0,0.0,5.0
2025/03/12 20:43:45,0.2481653814518245,13.092201849474492,0.25,120,2,0,0.0017441565898841215,0.9535114738863815,9.0,"[0.0, 100.0]",0.01,1.0,0.0,5.0
2025/03/12 20:43:50,0.24796592619859703,11.305124368018268,0.25,120,2,0,0.0019459003685917326,0.9535114738863815,9.0,"[0.0, 100.0]",0.01,1.0,0.0,5.0
2025/03/12 20:43:55,0.24927973476603987,10.2054416814191,0.25,120,2,0,0.0018896111430232814,0.9535114738863815,9.0,"[0.0, 100.0]",0.01,1.0,0.0,5.0
2025/03/12 20:44:00,0.24943727935529908,13.63888614627173,0.25,120,2,0,0.0018305846870622562,0.9535114738863815,9.0,"[0.0, 100.0]",0.01,1.0,0.0,5.0
2025/03/12 20:44:05,0.2488925200684926,10.6282250540817,0.25,120,2,0,0.0017483270021276642,0.9535114738863815,9.0,"[0.0, 100.0]",0.01,1.0,0.0,5.0
2025/03/12 20:44:10,0.2505412530384803,11.630572361112721,0.25,120,2,0,0.0017099801579176538,0.9535114738863815,9.0,"[0.0, 100.0]",0.01,1.0,0.0,5.0
2025/03/12 20:44:15,0.2502500803318846,12.742023458927097,0.25,120,2,0,0.00155655254178714,0.9535114738863815,9.0,"[0.0, 100.0]",0.01,1.0,0.0,5.0
2025/03/12 20:44:20,0.25060112384602734,13.816197770315103,0.25,120,2,0,0.0013122993112972964,0.9535114738863815,9.0,"[0.0, 100.0]",0.01,1.0,0.0,5.0
2025/03/12 20:44:25,0.2516547938209163,13.561296722043995,0.25,120,2,0,0.0011785746961186228,0.9535114738863815,9.0,"[0.0, 100.0]",0.01,1.0,0.0,5.0
2025/03/12 20:44:30,0.2533774817142205,11.613001277569241,0.25,120,2,0,0.0012683890911275946,0.9535114738863815,9.0,"[0.0, 100.0]",0.01,1.0,0.0,5.0
2025/03/12 20:44:35,0.25491372702847603,9.977218764831708,0.25,120,2,0,0.0015762999391576494,0.9535114738863815,9.0,"[0.0, 100.0]",0.01,1.0,0.0,5.0
2025/03/12 20:44:40,0.2551881662138871,10.733279019606888,0.25,120,2,0,0.0018917091804060648,0.9535114738863815,9.0,"[0.0, 100.0]",0.01,1.0,0.0,5.0
2025/03/12 20:44:45,0.2544174029952966,11.31785268791565,0.25,120,2,0,0.00226142295653971,0.9535114738863815,9.0,"[0.0, 100.0]",0.01,1.0,0.0,5.0
2025/03/12 20:44:50,0.25413872705491,10.507156201142951,0.25,120,2,0,0.002619023597560616,0.9535114738863815,9.0,"[0.0, 100.0]",0.01,1.0,0.0,5.0
2025/03/12 20:44:55,0.25423609823184734,11.601612313716934,0.25,120,2,0,0.0029318854275946103,0.9535114738863815,9.0,"[0.0, 100.0]",0.01,1.0,0.0,5.0
2025/03/12 20:45:00,0.2538160024790229,11.691224408468136,0.25,120,2,0,0.003259360371648873,0.9535114738863815,9.0,"[0.0, 100.0]",0.01,1.0,0.0,5.0
2025/03/12 20:45:05,0.2540985350874857,12.097586120613332,0.25,120,2,0,0.003644205847208981,0.9535114738863815,9.0,"[0.0, 100.0]",0.01,1.0,0.0,5.0
2025/03/12 20:45:10,0.25443416415448006,8.750942467930754,0.25,120,2,0,0.004027509878054253,0.9535114738863815,9.0,"[0.0, 100.0]",0.01,1.0,0.0,5.0
2025/03/12 20:45:15,0.25502379883288095,12.972635748378845,0.25,120,2,0,0.004364410379250716,0.9535114738863815,9.0,"[0.0, 100.0]",0.01,1.0,0.0,5.0
2025/03/12 20:45:20,0.2534746580438955,10.178747255281666,0.25,120,2,0,0.00437412801221822,0.9535114738863815,9.0,"[0.0, 100.0]",0.01,1.0,0.0,5.0
2025/03/12 20:45:25,0.2546347893111902,9.909480044169431,0.25,120,2,0,0.004346234240489638,0.9535114738863815,9.0,"[0.0, 100.0]",0.01,1.0,0.0,5.0
2025/03/12 20:45:30,0.25400004984953467,10.799974502328194,0.25,120,2,0,0.004227422604054393,0.9535114738863815,9.0,"[0.0, 100.0]",0.01,1.0,0.0,5.0
2025/03/12 20:45:35,0.25320276269373776,12.20653464442324,0.25,120,2,0,0.00410595857389851,0.9535114738863815,9.0,"[0.0, 100.0]",0.01,1.0,0.0,5.0
2025/03/12 20:45:40,0.2529835430610572,8.7544373222554,0.25,120,2,0,0.0039904401745132325,0.9535114738863815,9.0,"[0.0, 100.0]",0.01,1.0,0.0,5.0
2025/03/12 20:45:45,0.25366283933871153,12.573979760911843,0.25,120,2,0,0.003933114285199652,0.9535114738863815,9.0,"[0.0, 100.0]",0.01,1.0,0.0,5.0
2025/03/12 20:45:50,0.25213494758400584,11.182110053874904,0.25,120,2,0,0.003765008795697944,0.9535114738863815,9.0,"[0.0, 100.0]",0.01,1.0,0.0,5.0
2025/03/12 20:45:55,0.2530600705769375,13.277084443398566,0.25,120,2,0,0.0036611623446431265,0.9535114738863815,9.0,"[0.0, 100.0]",0.01,1.0,0.0,5.0
2025/03/12 20:46:00,0.25308612537784997,11.621732204562726,0.25,120,2,0,0.003526358466980117,0.9535114738863815,9.0,"[0.0, 100.0]",0.01,1.0,0.0,5.0
2025/03/12 20:46:05,0.2544455171787635,11.045722122827494,0.25,120,2,0,0.003468530301568373,0.9535114738863815,9.0,"[0.0, 100.0]",0.01,1.0,0.0,5.0
2025/03/12 20:46:10,0.25473205517770564,11.171240898549783,0.25,120,2,0,0.0035942700149493856,0.9535114738863815,9.0,"[0.0, 100.0]",0.01,1.0,0.0,5.0
2025/03/12 20:46:15,0.25464789033953666,11.175133219608789,0.25,120,2,0,0.003595580117784031,0.9535114738863815,9.0,"[0.0, 100.0]",0.01,1.0,0.0,5.0
2025/03/12 20:46:20,0.2546448089300721,9.747132588062556,0.25,120,2,0,0.0036600560258377712,0.9535114738863815,9.0,"[0.0, 100.0]",0.01,1.0,0.0,5.0
2025/03/12 20:46:25,0.25464424849689027,12.457898379615639,0.25,120,2,0,0.003804204606153022,0.9535114738863815,9.0,"[0.0, 100.0]",0.01,1.0,0.0,5.0
2025/03/12 20:46:30,0.25373460245607343,11.900551189487084,0.25,120,2,0,0.003879310545654646,0.9535114738863815,9.0,"[0.0, 100.0]",0.01,1.0,0.0,5.0
2025/03/12 20:46:35,0.25456340282491075,9.836259590022244,0.25,120,2,0,0.003969366894274568,0.9535114738863815,9.0,"[0.0, 100.0]",0.01,1.0,0.0,5.0
2025/03/12 20:46:40,0.25502579516400203,13.035608303880437,0.25,120,2,0,0.004258451652274187,0.9535114738863815,9.0,"[0.0, 100.0]",0.01,1.0,0.0,5.0
2025/03/12 20:46:45,0.25416756084589526,9.023084162851935,0.25,120,2,0,0.00436920067916996,0.9535114738863815,9.0,"[0.0, 100.0]",0.01,1.0,0.0,5.0
2025/03/12 20:46:50,0.2553580860091615,9.643081503167847,0.25,120,2,0,0.004596396742301112,0.9535114738863815,9.0,"[0.0, 100.0]",0.01,1.0,0.0,5.0
2025/03/12 20:46:55,0.25397753094929565,10.988533715466623,0.25,120,2,0,0.004549598119354325,0.9535114738863815,9.0,"[0.0, 100.0]",0.01,1.0,0.0,5.0
2025/03/12 20:47:00,0.2530109642142286,10.79394264103079,0.25,120,2,0,0.00437748902300662,0.9535114738863815,9.0,"[0.0, 100.0]",0.01,1.0,0.0,5.0
2025/03/12 20:47:05,0.25291447269380124,12.917389116902058,0.25,120,2,0,0.004204147258433077,0.9535114738863815,9.0,"[0.0, 100.0]",0.01,1.0,0.0,5.0
2025/03/12 20:47:10,0.25269545312684444,10.533986720928793,0.25,120,2,0,0.004009211678110314,0.9535114738863815,9.0,"[0.0, 100.0]",0.01,1.0,0.0,5.0
2025/03/12 20:47:15,0.25383133243018186,11.961141076755954,0.25,120,2,0,0.003927920071439472,0.9535114738863815,9.0,"[0.0, 100.0]",0.01,1.0,0.0,5.0
2025/03/12 20:47:20,0.2534339789683686,11.36492072130381,0.25,120,2,0,0.0038978577226689904,0.9535114738863815,9.0,"[0.0, 100.0]",0.01,1.0,0.0,5.0
2025/03/12 20:47:25,0.2539507423554493,11.463213811226153,0.25,120,2,0,0.0038365916757228447,0.9535114738863815,9.0,"[0.0, 100.0]",0.01,1.0,0.0,5.0
2025/03/12 20:47:30,0.25408070725433507,11.76712745391087,0.25,120,2,0,0.0037420828847561484,0.9535114738863815,9.0,"[0.0, 100.0]",0.01,1.0,0.0,5.0
2025/03/12 20:47:35,0.2542714295969274,10.86873442219249,0.25,120,2,0,0.0037524697598593617,0.9535114738863815,9.0,"[0.0, 100.0]",0.01,1.0,0.0,5.0
2025/03/12 20:47:40,0.25465296249102803,8.87522075737409,0.25,120,2,0,0.003681957408046016,0.9535114738863815,9.0,"[0.0, 100.0]",0.01,1.0,0.0,5.0
2025/03/12 20:47:45,0.25445722861932185,10.332768751469922,0.25,120,2,0,0.0037299271750486362,0.9535114738863815,9.0,"[0.0, 100.0]",0.01,1.0,0.0,5.0
2025/03/12 20:47:50,0.2529951194527577,8.658765971943671,0.25,120,2,0,0.003728342698901549,0.9535114738863815,9.0,"[0.0, 100.0]",0.01,1.0,0.0,5.0
2025/03/12 20:47:55,0.25248137706154083,9.652536000026299,0.25,120,2,0,0.0036850331356755085,0.9535114738863815,9.0,"[0.0, 100.0]",0.01,1.0,0.0,5.0
2025/03/12 20:48:00,0.2509091354997876,11.321664834756218,0.25,120,2,0,0.0035064013729698253,0.9535114738863815,9.0,"[0.0, 100.0]",0.01,1.0,0.0,5.0
2025/03/12 20:48:05,0.24999164044605846,11.617623352684948,0.25,120,2,0,0.003124104085345794,0.9535114738863815,9.0,"[0.0, 100.0]",0.01,1.0,0.0,5.0
2025/03/12 20:48:10,0.25014967027965096,12.006843503171597,0.25,120,2,0,0.002795673216474029,0.9535114738863815,9.0,"[0.0, 100.0]",0.01,1.0,0.0,5.0
2025/03/12 20:48:15,0.2504938853516295,11.840052996825527,0.25,120,2,0,0.0024499875160920474,0.9535114738863815,9.0,"[0.0, 100.0]",0.01,1.0,0.0,5.0
2025/03/12 20:48:20,0.25108103557244754,12.921496837198339,0.25,120,2,0,0.0021500203479032946,0.9535114738863815,9.0,"[0.0, 100.0]",0.01,1.0,0.0,5.0
2025/03/12 20:48:25,0.251553738218138,12.116126735458941,0.25,120,2,0,0.0018782512100243536,0.9535114738863815,9.0,"[0.0, 100.0]",0.01,1.0,0.0,5.0
2025/03/12 20:48:30,0.25270826207745145,11.572663776313705,0.25,120,2,0,0.0016837811686666953,0.9535114738863815,9.0,"[0.0, 100.0]",0.01,1.0,0.0,5.0
2025/03/12 20:48:35,0.25333386227586774,11.518942373340495,0.25,120,2,0,0.001571444534321284,0.9535114738863815,9.0,"[0.0, 100.0]",0.01,1.0,0.0,5.0
2025/03/12 20:48:40,0.25360471545695173,9.870443488009983,0.25,120,2,0,0.0016324041347406866,0.9535114738863815,9.0,"[0.0, 100.0]",0.01,1.0,0.0,5.0
2025/03/12 20:48:45,0.2538375758968608,9.356871953720612,0.25,120,2,0,0.001768024018272682,0.9535114738863815,9.0,"[0.0, 100.0]",0.01,1.0,0.0,5.0
2025/03/12 20:48:50,0.2530177103316379,10.692861339753618,0.25,120,2,0,0.0019788815014577105,0.9535114738863815,9.0,"[0.0, 100.0]",0.01,1.0,0.0,5.0
2025/03/12 20:48:55,0.2518823761241682,8.851205688418297,0.25,120,2,0,0.0021662831584803753,0.9535114738863815,9.0,"[0.0, 100.0]",0.01,1.0,0.0,5.0
2025/03/12 20:49:00,0.2516134888135073,12.527560820443831,0.25,120,2,0,0.002312665011866011,0.9535114738863815,9.0,"[0.0, 100.0]",0.01,1.0,0.0,5.0
2025/03/12 20:49:05,0.2501759450582208,10.540305050667971,0.25,120,2,0,0.0022808709825251463,0.9535114738863815,9.0,"[0.0, 100.0]",0.01,1.0,0.0,5.0
2025/03/12 20:49:10,0.2510990739766029,10.496548924614977,0.25,120,2,0,0.0022826748229406836,0.9535114738863815,9.0,"[0.0, 100.0]",0.01,1.0,0.0,5.0
2025/03/12 20:49:15,0.2507440776032478,9.399101976790487,0.25,120,2,0,0.002201708761451665,0.9535114738863815,9.0,"[0.0, 100.0]",0.01,1.0,0.0,5.0
2025/03/12 20:49:20,0.2503662212395471,10.681992920652053,0.25,120,2,0,0.00196750467766123,0.9535114738863815,9.0,"[0.0, 100.0]",0.01,1.0,0.0,5.0
2025/03/12 20:49:25,0.24929503008050427,12.020912601887236,0.25,120,2,0,0.0017046154420240294,0.9535114738863815,9.0,"[0.0, 100.0]",0.01,1.0,0.0,5.0
2025/03/12 20:49:30,0.24905566090731063,11.962745492522274,0.25,120,2,0,0.0014385778055977932,0.9535114738863815,9.0,"[0.0, 100.0]",0.01,1.0,0.0,5.0
2025/03/12 20:49:35,0.2496720550109792,12.698962404685314,0.25,120,2,0,0.001087614714813795,0.9535114738863815,9.0,"[0.0, 100.0]",0.01,1.0,0.0,5.0
2025/03/12 20:49:40,0.2502427169358344,11.277531376531925,0.25,120,2,0,0.0008101153752334445,0.9535114738863815,9.0,"[0.0, 100.0]",0.01,1.0,0.0,5.0
2025/03/12 20:49:45,0.25127402244441854,11.403148382881733,0.25,120,2,0,0.0007492800072584794,0.9535114738863815,9.0,"[0.0, 100.0]",0.01,1.0,0.0,5.0
2025/03/12 20:49:50,0.2513858980969233,12.18064646839759,0.25,120,2,0,0.0007265209356000779,0.9535114738863815,9.0,"[0.0, 100.0]",0.01,1.0,0.0,5.0
2025/03/12 20:49:55,0.2515761708225018,9.569223257526346,0.25,120,2,0,0.0008665435120281728,0.9535114738863815,9.0,"[0.0, 100.0]",0.01,1.0,0.0,5.0
2025/03/12 20:50:00,0.25225873938846055,10.217322663071187,0.25,120,2,0,0.0009825100532139363,0.9535114738863815,9.0,"[0.0, 100.0]",0.01,1.0,0.0,5.0
2025/03/12 20:50:05,0.2512692372125433,9.971876870258141,0.25,120,2,0,0.0010350260141434864,0.9535114738863815,9.0,"[0.0, 100.0]",0.01,1.0,0.0,5.0
2025/03/12 20:50:10,0.2507062303330264,8.27869933308111,0.25,120,2,0,0.0010690269234914173,0.9535114738863815,9.0,"[0.0, 100.0]",0.01,1.0,0.0,5.0
2025/03/12 20:50:15,0.24999489021584595,9.827484613853374,0.25,120,2,0,0.0009990409099572494,0.9535114738863815,9.0,"[0.0, 100.0]",0.01,1.0,0.0,5.0
2025/03/12 20:50:20,0.2482156622241241,10.159031059406779,0.25,120,2,0,0.0010830407782759011,0.9535114738863815,9.0,"[0.0, 100.0]",0.01,1.0,0.0,5.0
2025/03/12 20:50:25,0.2474475526054946,11.469992324571493,0.25,120,2,0,0.0013054910188243618,0.9535114738863815,9.0,"[0.0, 100.0]",0.01,1.0,0.0,5.0
2025/03/12 20:50:30,0.24690138914710522,11.169331417525775,0.25,120,2,0,0.0015910804105304017,0.9535114738863815,9.0,"[0.0, 100.0]",0.01,1.0,0.0,5.0
2025/03/12 20:50:35,0.24719755400008112,11.580563434124798,0.25,120,2,0,0.0017439227660804358,0.9535114738863815,9.0,"[0.0, 100.0]",0.01,1.0,0.0,5.0
2025/03/12 20:50:40,0.24729811157603537,12.857476859000672,0.25,120,2,0,0.0018755217987845684,0.9535114738863815,9.0,"[0.0, 100.0]",0.01,1.0,0.0,5.0
2025/03/12 20:50:45,0.2476590419175008,12.620683829116851,0.25,120,2,0,0.0019520005247843115,0.9535114738863815,9.0,"[0.0, 100.0]",0.01,1.0,0.0,5.0
2025/03/12 20:50:50,0.2488277658447453,11.62875682750946,0.25,120,2,0,0.0018433500014637255,0.9535114738863815,9.0,"[0.0, 100.0]",0.01,1.0,0.0,5.0
2025/03/12 20:50:55,0.2498292061694667,13.26100620834248,0.25,120,2,0,0.001733505663262727,0.9535114738863815,9.0,"[0.0, 100.0]",0.01,1.0,0.0,5.0
2025/03/12 20:51:00,0.250185027468574,10.98716601825663,0.25,120,2,0,0.0016813853768174875,0.9535114738863815,9.0,"[0.0, 100.0]",0.01,1.0,0.0,5.0
2025/03/12 20:51:05,0.25157495421280307,12.176385770645748,0.25,120,2,0,0.0018383698196823895,0.9535114738863815,9.0,"[0.0, 100.0]",0.01,1.0,0.0,5.0
2025/03/12 20:51:10,0.2514977466258967,9.429165854339262,0.25,120,2,0,0.0018097107046844696,0.9535114738863815,9.0,"[0.0, 100.0]",0.01,1.0,0.0,5.0
2025/03/12 20:51:15,0.25217870509565493,10.72273252531352,0.25,120,2,0,0.0017723364747994214,0.9535114738863815,9.0,"[0.0, 100.0]",0.01,1.0,0.0,5.0
2025/03/12 20:51:20,0.25110116306623503,11.020724751255731,0.25,120,2,0,0.0015725916961334464,0.9535114738863815,9.0,"[0.0, 100.0]",0.01,1.0,0.0,5.0
2025/03/12 20:51:25,0.2508622742400145,10.3343598160347,0.25,120,2,0,0.0013785745201430083,0.9535114738863815,9.0,"[0.0, 100.0]",0.01,1.0,0.0,5.0
2025/03/12 20:51:30,0.25081645474447534,10.188899996452719,0.25,120,2,0,0.0011900311521940792,0.9535114738863815,9.0,"[0.0, 100.0]",0.01,1.0,0.0,5.0
2025/03/12 20:51:35,0.2503343267042399,11.512423799703091,0.25,120,2,0,0.000989368014368147,0.9535114738863815,9.0,"[0.0, 100.0]",0.01,1.0,0.0,5.0
2025/03/12 20:51:40,0.24976638595876305,11.532414910823109,0.25,120,2,0,0.000895506002966373,0.9535114738863815,9.0,"[0.0, 100.0]",0.01,1.0,0.0,5.0
2025/03/12 20:51:45,0.2500490334358365,10.042248940582468,0.25,120,2,0,0.0008833299634966929,0.9535114738863815,9.0,"[0.0, 100.0]",0.01,1.0,0.0,5.0
2025/03/12 20:51:50,0.25034042176293975,13.727066937193406,0.25,120,2,0,0.0008988693929332658,0.9535114738863815,9.0,"[0.0, 100.0]",0.01,1.0,0.0,5.0
2025/03/12 20:51:55,0.249679034177112,10.268852487344386,0.25,120,2,0,0.0007734705539417574,0.9535114738863815,9.0,"[0.0, 100.0]",0.01,1.0,0.0,5.0
2025/03/12 20:52:00,0.251372799552713,11.294664021619894,0.25,120,2,0,0.0007609758466233906,0.9535114738863815,9.0,"[0.0, 100.0]",0.01,1.0,0.0,5.0
2025/03/12 20:52:05,0.2508411412572839,10.720883673560973,0.25,120,2,0,0.0006272194627862882,0.9535114738863815,9.0,"[0.0, 100.0]",0.01,1.0,0.0,5.0
2025/03/12 20:52:10,0.2509700143731159,9.600449815701568,0.25,120,2,0,0.0006141045934743739,0.9535114738863815,9.0,"[0.0, 100.0]",0.01,1.0,0.0,5.0
2025/03/12 20:52:15,0.25073179382695837,13.257455357779541,0.25,120,2,0,0.0006010565521687606,0.9535114738863815,9.0,"[0.0, 100.0]",0.01,1.0,0.0,5.0
2025/03/12 20:52:20,0.24978363599095116,11.798000041264448,0.25,120,2,0,0.000541047478626111,0.9535114738863815,9.0,"[0.0, 100.0]",0.01,1.0,0.0,5.0
2025/03/12 20:52:25,0.2511769617372441,12.040044617488885,0.25,120,2,0,0.0006253109819265301,0.9535114738863815,9.0,"[0.0, 100.0]",0.01,1.0,0.0,5.0
2025/03/12 20:52:30,0.25162154318531926,10.282272226461377,0.25,120,2,0,0.0007641038963347613,0.9535114738863815,9.0,"[0.0, 100.0]",0.01,1.0,0.0,5.0
2025/03/12 20:52:35,0.25221396414722896,11.133246901653123,0.25,120,2,0,0.0009805969674740068,0.9535114738863815,9.0,"[0.0, 100.0]",0.01,1.0,0.0,5.0
2025/03/12 20:52:40,0.2516790315413557,10.31884562729793,0.25,120,2,0,0.0011144579453156,0.9535114738863815,9.0,"[0.0, 100.0]",0.01,1.0,0.0,5.0
2025/03/12 20:52:45,0.25169335926047637,11.960263532919912,0.25,120,2,0,0.0012516972890744382,0.9535114738863815,9.0,"[0.0, 100.0]",0.01,1.0,0.0,5.0
2025/03/12 20:52:50,0.25118902169176033,12.179557627608881,0.25,120,2,0,0.0012333195029791688,0.9535114738863815,9.0,"[0.0, 100.0]",0.01,1.0,0.0,5.0
2025/03/12 20:52:55,0.25173673365011096,11.233436759315241,0.25,120,2,0,0.0013228787422618737,0.9535114738863815,9.0,"[0.0, 100.0]",0.01,1.0,0.0,5.0
2025/03/12 20:53:00,0.25241635266696366,8.411798243964093,0.25,120,2,0,0.0014675125716466508,0.9535114738863815,9.0,"[0.0, 100.0]",0.01,1.0,0.0,5.0
2025/03/12 20:53:05,0.2524841097810908,12.81749249536879,0.25,120,2,0,0.0016427441670598952,0.9535114738863815,9.0,"[0.0, 100.0]",0.01,1.0,0.0,5.0
2025/03/12 20:53:10,0.25075460534085703,10.695347993133876,0.25,120,2,0,0.0016965683002407139,0.9535114738863815,9.0,"[0.0, 100.0]",0.01,1.0,0.0,5.0
2025/03/12 20:53:15,0.25185415933236405,11.296307124341062,0.25,120,2,0,0.0017642880597527112,0.9535114738863815,9.0,"[0.0, 100.0]",0.01,1.0,0.0,5.0
2025/03/12 20:53:20,0.25158725143506894,11.780562412083643,0.25,120,2,0,0.0017608588847276784,0.9535114738863815,9.0,"[0.0, 100.0]",0.01,1.0,0.0,5.0
